offer id,category,class,subclass,brand,name
1017070502,Power & Hand Tools,Hand Tools,Allen Key,Taparia,Taparia TAK8 Allen Key
1017832969,Hardware,Cabinet Hardware,Cabinet Hinge,PREMIER,PREMIER Full Overlay/0 Crank Soft Close Cabinet Hinge
1014979224,Hardware,Cabinet Hardware,Lift Up,EBCO,Ebco PLC-20 20 Kg Hydraulic Lift Up
1017701545,Hardware,Fasteners,Screw,Nakoda,Nakoda 25x8 Nickel POP Screws
1002379483,Electricals,Wires & Cables,Low Tension Wire,Polycab,Polycab FRLS-H 6 sq mm Blue 200 m PVC Insulated Wire
1000638828,Electricals,Circuit Breakers,MCB,Legrand,Legrand RX3 Four Pole 32 A B Curve MCB
1017896907,Appliances,Large Domestic Appliances,Air Conditioner,Godrej,Godrej 2 Ton 3 star Inverter AC 2026 AC 2.0T TR HIC 24J3TS WA
1018279815,Paints,Interior Paints,Interior Emulsion - Base,BIRLA opus,BIRLA opus PE 6 One Pure Elegance Organic Red 3.6 L Interior Emulsion - Base
1018730377,Electricals,Power Generation & Transformers,Inverter Battery,Exide,Exide 200 Ah Tall tubular battery
1018269048,Paints,Colorants,Machine Colorant,BIRLA opus,BIRLA opus CL ORA Orange 1 L Machine Colorant
1018277479,Paints,Exterior Paints,Exterior Emulsion - Base,BIRLA opus,BIRLA opus PB 6 Style Power Bright Organic Red 3.9 L Exterior Emulsion - Base
1000418837,Plumbing,Fittings,SWR Fitting,Supreme,Supreme 4 in. (110 mm) Bend 45 deg SWR Fitting - Pasting
1000722523,Bath,Tiles Tools & Accessories,Tile Adhesive,Roff,Roff Vitrofix (T03) 20 kg Grey Tile Cementitious Adhesive
1016187001,Lighting & Fans,Light Bulbs,LED Bulb,Panasonic,Panasonic 3W B22 3000K LED Bulb
1014822471,Electricals,Switches and Sockets,Switch Board Plate,Legrand,Legrand Myrius Nextgen 1 Module Glossy Ice White Switch Board Plate
1018279237,Paints,Interior Paints,Interior Emulsion - Base,BIRLA opus,BIRLA opus CS 1 Style Color Smart Pastel 20 L Interior Emulsion - Base
1017887276,Plumbing,Fittings,Agriculture Fitting,Supreme,Supreme 3/4 in. (25 mm) 10 Kg/cm sq MTA Agriculture Fitting
1000711544,Paints,Wood Coatings,Melamine Coating,Asian Paints,Asian Paints Melamyne Transparent 1 L Melamine Coating
1017737775,Bath,Basin Faucets,Deck Mixer,Parryware,Parryware Quattro Single Lever Deck Mixer
1000357279,Electricals,Wires & Cables,Low Tension Wire,Finolex,Finolex Silver 1.5 sq mm Black 90 m FR PVC Insulated Wire
1000635103,Power & Hand Tools,Garden Tools,Hand Trowel,Natures Plus,Natures Plus 11 in. Hand Garden Trowel Big
1016072461,Power & Hand Tools,Hand Tools,Spanners & Wrench,Taparia,Taparia 1274 14 inch Adjustable Pipe Wrench
1017742035,Lighting & Fans,Light Bulbs,LED Batten,Philips,Philips 36W 6500K Slimline LED Batten
1000582154,Lighting & Fans,Outdoor Lighting,Wall Light,Panasonic,Panasonic 12W 6500K Bulk Head Wall Light
1017920979,Hardware,Cabinet Hardware,Cabinet Knob,Apace,Apace K127BBKMTAPU Black Cabinet Knob
1018837419,Power & Hand Tools,Kitchenware,Kitchen Tools,Petals,Petals Knife Peeler Set Of 4
1017908623,Paints,Colorants,Universal Stainer,Gorilla,gorilla Turkeumber Dark Brown 400 g Universal Stainer
1000711788,Paints,Wood Coatings,Melamine Coating,Asian Paints,Asian Paints Woodtech Transparent 1 L Melamine Coating
1017816329,Hardware,Door Hardware,Door Accessory,Nimmi,Nimmi NO1ANNIDEY Antique Door Eye
1017814416,Hardware,Cabinet Hardware,Cabinet Knob,Apace,Apace K750SSSAPCPU Black Cabinet Knob
1017735938,Hardware,Cabinet Hardware,Cabinet Hinge,EBCO,Ebco HFS1 Bi-fold Full Overlay (O Crank) Soft Close Cabinet Hinge
1018787586,Bath,Bath Faucets,Wall Mixer,Belza,BELZA OPUS 2 in 1 WALL MIXER
1000171914,Hardware,Cabinet Hardware,Drawer Channel,Hettich,Hettich 9215435 250 mm Regular Close Drawer Channel
1017923462,Electricals,Distribution Boards,Distribution Board,Legrand,Legrand Dizly Single Pole + Neutral 8 Ways IP 42 Distribution Board
1017677828,Power & Hand Tools,Power Tools Accessories,Cutting Disc,Taparia,Taparia DBS5 5 Inch Diamond Cutting Blade
1018701445,Plywood & Laminates,Plywood & Blockboard,Plywood,ACO,ACO 7 ft. x 4 ft. 18 mm MR Plywood
1014814616,Hardware,Cabinet Hardware,Drawer Channel,EBCO,EBCO STDS30-I-35-SC 300 mm 35kg Soft Close Telescopic Drawer Channel
1017852136,Electricals,Wires & Cables,Low Tension Wire,RR Kabel,RR Kabel Superex Green HR+FR 6 sq mm Yellow 90 m FR PVC Insulated Wire
1018261595,Paints,Metal Paints,Enamel-Color,BIRLA opus,BIRLA opus SGE 20 Calista Sparkle Gloss 4 L Brown Enamel-Color
1002379426,Electricals,Wires & Cables,Low Tension Wire,Polycab,Polycab FRLS-H 6 sq mm Yellow 200 m PVC Insulated Wire
1017735773,Electricals,Switches and Sockets,Switch Board Plate,Legrand,Legrand Allzy 3 Module Matte White Switch Board Plate
1017701445,Hardware,Fasteners,Screw,Nakoda,Nakoda 19x6 Nickel POP Screws
1017895741,Bath,Bath Faucets,Wall Mixer,Parryware,Parryware Aqua G572EA1 2-in-1 Wall Mixer
1000564512,Lighting & Fans,Ceiling Lights,LED Spotlight,Panasonic,Panasonic 5W 3000K Round Surface Mini LED Spotlight
1017843804,Power & Hand Tools,Household Cleaning,Cleaning Tools,Se7en,Se7en Silicon Gloves
1017000724,Hardware,Other Hardware,Basket,PREMIER,Premier CB19 486 mm x 500 mm x 100 mm Mild Steel Basket
1017874162,Plumbing,Tanks,Overhead Tank,Ideal,Ideal 3 Layer White 5000 L Overhead Tank
1017874505,Plumbing,Tanks,Overhead Tank,Ideal,Ideal Super-m 3 Layer White 500 L Overhead Tank
1017759344,Paints,Paint Tools,Other Tools,Unbranded,Unbranded Wooden Handle Wire brush General Purpose
1017818277,Hardware,Door Hardware,Door Hinge,Apace,Apace APHISP514AN Antique 5 x 14 Stainless Steel Door Hinge
1006142172,Electricals,Switches and Sockets,Modular Surface Box,Anchor,Anchor 20449 3 Module Plastic Modular Surface Box
1017927011,Plumbing,Tanks,Overhead Tank,Supreme,Supreme SILTANK 3 Layer Black 500 L Overhead Tank
1000038922,Plywood & Laminates,Adhesives,Woodwork Adhesive,Fevicol,Fevicol MARINE 50 kg Woodwork Adhesive
1015008323,Bath,Toilets,Health Faucet,Parryware,Parryware E8383A1 Stainless Steel Health Faucet
1017730688,Lighting & Fans,Decorative Lights,Pendant Light,Luker,Luker LORO BL (LHL222E) E27 Holder Without Lamp Pendant Light
1017750533,Power & Hand Tools,Garden Tools,Flower pots & planters,Natures Plus,Nature Plus Flower Pot 10 Inch
1000711122,Paints,Undercoats,Wood Primer,Asian Paints,Asian Paints TruCare Wood 1 L Wood Primer
1018045718,Paints,Paint Tools,Other Tools,Unbranded,Baniyan Waste - 500 gm
1018837265,Power & Hand Tools,Kitchenware,Kitchen Tools,Petals,Petals Heavy Table Ring
1017702424,Hardware,Fasteners,Nail,Vision,Vision Headless Nail 3/4x19 Silver Drywall (PO 500 gm)
1017874327,Plumbing,Tanks,Overhead Tank,Ideal,Ideal 3 Layer Yellow 5000 L Overhead Tank
1017948489,Hardware,Door Hardware,Door Handle,Apace,Apace APDHLA6SS(3) SS Matte 6 in. Stainless Steel Door Handle
1006681065,Lighting & Fans,Decorative Lights,LED Strip Light,Panasonic,Panasonic 5mtr 25W 6500K (IP20) LED Strip Light
1000039401,Plywood & Laminates,Adhesives,Woodwork Adhesive,Fevicol,Fevicol SR 998 1 L Woodwork Adhesive
1014896786,Bath,Wash Basins,Wall hung Basin,Parryware,Parryware Atom Plus C899246 400 x 300 x 110 mm Wall hung Basin
1017750488,Bath,Bath Faucets,Diverter,Parryware,Parryware G5786A1 High Flow Diverter
1018837165,Power & Hand Tools,Kitchenware,Kitchen Tools,Petals,Petals Grace Whisker
1000158412,Power & Hand Tools,Power Tools,Drill Driver,Bosch,Bosch GSB 120 Li Kit 12 V Cordless Impact Drill Driver
1018704904,Lighting & Fans,Decorative Lights,Pendant Light,Luker,Luker KAYO P1 (KAYO P1) E27 Holder Without Lamp Pendant Light
1018689208,Electricals,"Conduit, Boxes & Fitting",Conduit Fitting,Finolex,Finolex PVC 25 mm PVC Junction Box Deep
1016125865,Power & Hand Tools,Power Tools Accessories,Saw Blade,Bosch,Bosch 2608644275 125x1.8/1.1x20mm 40Teeth Circular Saw Blade
1002378825,Electricals,Wires & Cables,Low Tension Wire,Polycab,Polycab FRLS-H 1 sq mm Black 300 m PVC Insulated Wire
1017789711,Lighting & Fans,Outdoor Lighting,Gate Light,Luker,Luker WW HELIOS BLACK Fixture Small Black E27 Holder W/O Lamp (LGLA2E27 BK) Gate light
1006960078,Paints,Exterior Paints,Exterior Emulsion - Color,Asian Paints,Asian Paints Apex Ultima 20 L White Exterior Emulsion - Color
1000714214,Paints,Metal Paints,Enamel-Color,Asian Paints,Asian Paints Apcolite Premium 1 L Brown Enamel-Color
1018630943,Bath,Wash Basins,Table Top Basin,Sunhearrt,Sunhearrt Otto 430 x 385 x 135 mm Table Top Basin with Hole
1017917133,Hardware,Door Hardware,Door Lock,Godrej,Godrej 6089 Antique Brass Door Lock
1016080924,Plumbing,Accessories,Washing Machine Outlet Pipe,Watertec,Washing Machine Outlet Pipe - 1.5 Mtr - Watertec
1018705049,Lighting & Fans,Decorative Lights,Pendant Light,Luker,Luker TARIO P2 (LBE27HL AB) E27 Holder Without Lamp Pendant Light
1017907977,Paints,Applicators,Brush,Jaya,Jaya 4 in. Pink/Green Brush
1018175519,Electricals,Switches and Sockets,Ceiling Rose,Anchor,Anchor Smart Anchor 39072 Ceiling Rose
1016075707,Electricals,Batteries & Torch,Torch,Eveready,Eveready DL-96 3W Torch
1018206289,Lighting & Fans,Decorative Lights,Wall Light,Luker,Luker Crystal W2 12W (LWLCR-2) 3in1 Wall Light
1018712279,Lighting & Fans,Outdoor Lighting,Wall Light,Sturlite,Sturlite 4W RGB ( LG-0326-1W-4) Revel 4 Way Wall Light
1000428737,Lighting & Fans,Light Bulbs,LED Bulb,Panasonic,Panasonic 30W B22 6500K LED Bulb
1018277402,Paints,Exterior Paints,Exterior Emulsion - Base,BIRLA opus,BIRLA opus PB 5 Style Power Bright Organic Yellow 975 ml Exterior Emulsion - Base
1017741434,Bath,Bath Accessories,Towel Ring,Parryware,Parryware NA Towel Ring
1016119682,Electricals,Switches and Sockets,Switch Board Plate,Anchor,Anchor Penta 18 Module Glossy White Switch Board Plate
1018286601,Construction Materials,Bricks & Blocks,Machine Made Bricks,Unbranded,AAC Light Weight Block 600x200x100mm (4 inch)
1018174697,Plumbing,Accessories,Fastening & Clamp,Unbranded,2 in. (8 mm) Coach screw loose
1000723579,Electricals,Wires & Cables,Low Tension Wire,Finolex,Finolex Gold 1.5 sq mm Green 90 m FR PVC Insulated Wire
1017885196,Plumbing,Fittings,Water Pipe Fitting,Supreme,Supreme Aqua Gold 1 1/4 in. (32 mm) UPVC End Cap
1000219647,Power & Hand Tools,Hand Tools,Screwdriver,Taparia,Taparia 903 I Ph2x6x250mm 2-in-1 Insulated Screw Driver
1017917944,Electricals,Switches and Sockets,Electrical Socket,GM,GM G-Nine Genia Glossy White 3 pin 6 A 2 Module Socket
1017851924,Electricals,Wires & Cables,Low Tension Wire,RR Kabel,RR Kabel Superex Green HR+FR 1.5 sq mm Red 90 m FR PVC Insulated Wire
1017886753,Plumbing,Fittings,Water Pipe Fitting,Supreme,Supreme Aqua Gold 1 x 1/2 in. (25 x 15 mm) UPVC Adaptor - FTA (Brass)
1018731045,Power & Hand Tools,Power Tools,Angle Grinder,Bosch,Bosch GWS 700-100 750 W 4 inch Angle Grinder
1018689243,Electricals,"Conduit, Boxes & Fitting",Conduit Fitting,Finolex,Finolex PVC 25 mm PVC Junction Box Deep
1014893126,Bath,Bath Faucets,Angle Valve,Parryware,Parryware 1-way Angle Valve
1018749488,Plywood & Laminates,Plywood & Blockboard,Blockboards,ACO,ACO 8 ft. x 4 ft. 19 mm MR Blockboards
1018712379,Lighting & Fans,Outdoor Lighting,Wall Light,Sturlite,Sturlite 4W 3000K ( LG-0325-1Wx2+2W) Viora 2 Way Washer Wall Light
1017023738,Electricals,Switches and Sockets,Plug Top,Anchor,Anchor 39583 16 A 3 Plug Top
1018815317,Lighting & Fans,Fan,Exhaust Fan,ERVO,Ervo VentEX 150 mm 5 Blade White Exhaust Fan
1018178924,Plumbing,Fittings,Water Pipe Fitting,Supreme,Supreme Aqua Gold 1 1/2 x 3/4 in. (40 x 20 mm) UPVC Reducer Bushing
1014895641,Bath,Wash Basins,Pedestal Basin,Parryware,Parryware Shine 505 x 405 x 155mm White Pedestal Basin without Pedestal
1000430716,Lighting & Fans,Ceiling Lights,LED Panel Light,Panasonic,Panasonic 7W 6500K Surface Modular LED Panel Light
1017981482,Power & Hand Tools,Hand Tools,Screwdriver,Jin Feng,Jin Feng Precision Screwdriver 36 pc Bit Set
1014889289,Bath,Bath Faucets,Bib Tap,Parryware,Parryware Pluto G3834A1 2-way Dual Lever Short Body Bib Tap
1017921393,Hardware,Curtain Hardware,Curtain Hook,Apace,Apace DOUB416HANAPCSU Double per Pcs Antique Curtain Support
1000127066,Hardware,Cabinet Hardware,Drawer Lock,Godrej,Godrej 4375 25 mm Drawer Lock
1017762335,Lighting & Fans,Light Bulbs,LED Bulb,Philips,Philips 20W B22 6500K T-Beamer LED Bulb
1018787564,Bath,Bath Faucets,Wall Mixer,Belza,BELZA FLUX 2 in 1 WALL MIXER
1002379548,Electricals,Wires & Cables,Low Tension Wire,Polycab,Polycab FRLS-H 6 sq mm Black 200 m PVC Insulated Wire
1017770799,Power & Hand Tools,Garden Tools,Flower pots & planters,Natures Plus,Natures plus Rectangle Flower Pot 12 Inch
1000628717,Lighting & Fans,Fan,Ceiling Fan,Crompton,Crompton 1225mm Silentpro Enso (Silk White) Ceiling Fan
1017832747,Hardware,Cabinet Hardware,Drawer Channel,PREMIER,PREMIER 300 mm Soft Close Telescopic Drawer Channel 300 mm Soft Close Drawer Channel
1018009324,Plywood & Laminates,Adhesives,All Purpose Glue,Fevicol,FEVICOL MR-EASY FLOW-SQUEZE BOTTL[120GM]
1017225411,Paints,Sealants,Exterior Sealant,V-Tech,V-Tech White 260 ml Exterior Sealant
1000638917,Electricals,Circuit Breakers,MCB,Legrand,Legrand RX3 Single Pole 6 A B Curve MCB
1017885152,Plumbing,Fittings,Water Pipe Fitting,Supreme,Supreme Aqua Gold 1 in. (25 mm) UPVC End Cap
1000638285,Plumbing,Accessories,Nipple,Futura,Futura NW-058 1 in. Hex Nipple
1000367202,Electricals,Switches and Sockets,Switch Board Plate,Anchor,Anchor Penta Modular 12 Module Glossy White Switch Board Plate
1000163427,Power & Hand Tools,Power Tools Accessories,Drill Bit,Bosch,Bosch 2607019442 HSS-R 10pcs Metal Drill Bit Set
1017752835,Electricals,Wires & Cables,Low Tension Wire,Polycab,Polycab Green Wire+ 1.5 sq mm Red 90 m FR PVC Insulated Wire
1018269183,Paints,Colorants,Machine Colorant,BIRLA opus,BIRLA opus CL YOX Yellow Oxide 1 L Machine Colorant
1016881081,Plumbing,Fittings,Agriculture Fitting,Supreme,Supreme 1 1/4 x 1 in. (40 x 32 mm) Reducer Agriculture Fitting
1000627751,Plumbing,Accessories,Connection pipe,Futura,Futura NW - 047 PVC 18 in. Connection pipe
1006153451,Bath,Bath Accessories,Towel Rack,Goeka,Goeka Eco EC-06 600 mm x 175 mm Brass Towel Rack
1017735716,Electricals,Switches and Sockets,Blank Plate Cover,Legrand,Blanking Plate-1M-White
1017642934,Lighting & Fans,Ceiling Lights,LED Panel Light,Panasonic,Panasonic 3W 6500K Square Concealed LED Panel Light
1014873472,Paints,Interior Paints,Interior Emulsion - Base,Asian Paints,Asian Paints Royale 4 L Interior Emulsion - Base
1000626137,Electricals,"Conduit, Boxes & Fitting",Concealed box,Anchor,Anchor 2 Module GI Concealed Box
1017686505,Lighting & Fans,Ceiling Lights,LED Panel Light,Panasonic,Panasonic 7W 3000K Surface Modular LED Panel Light
1018841302,Lighting & Fans,Fan,Ceiling Fan,Atomberg,Atomberg 1200mm Aris Contour (Regent Grey) Ceiling Fan
1016081882,Plumbing,Fittings,Agriculture Fitting,Supreme,Supreme 1 1/2 in. 50mm 6 kg/cm sq Long Excel Bend Agriculture Fitting
1018703925,Lighting & Fans,Ceiling Lights,LED Downlighter,Philips,Philips 15W Round AstraSleek 3in1 LED Downlighter
1006156332,Bath,Bath Accessories,Hose Pipe,Goeka,Goeka ST-05 SS 1 m Hose Pipe
1018280448,Paints,Interior Paints,Interior Emulsion - Base,BIRLA opus,BIRLA opus EW 6 Calista Ever Wash Organic Red 900 ml Interior Emulsion - Base
1018178881,Plumbing,Fittings,Water Pipe Fitting,Supreme,Supreme Aqua Gold 1 in. (25 mm) UPVC Step Over Bend
1000357368,Electricals,Wires & Cables,Low Tension Wire,Finolex,Finolex Silver 2.5 sq mm Red 90 m FR PVC Insulated Wire
1014981803,Hardware,Cabinet Hardware,Drawer Lock,EBCO,EBCO SQL1-22M 22 mm Drawer Lock
1018787664,Bath,Basin Faucets,Pillar Tap,Belza,BELZA AQUA TALL BODY PILLAR TAP
1014883315,Plywood & Laminates,Plywood & Blockboard,Plywood,Centuryply,Centuryply Sainik 8 ft. x 4 ft. 12 mm MR Plywood
1000216944,Power & Hand Tools,Hand Tools,Chisel,Taparia,Taparia 105 8 in. Stone Chisel
1017908867,Paints,Undercoats,Filler,Unbranded,Unbranded Chalk Powder White 1 kg
1017815341,Power & Hand Tools,Kitchenware,Patila and Pans,Prestige,Prestige 36302 Omega Deluxe 28 Cm Granite Induction Base Tawa
1016919602,Hardware,Cabinet Hardware,Cabinet Handle,Apace,Apace E13796COAPCHA CP TT 4 in. Cabinet Handle
1018278069,Paints,Exterior Paints,Exterior Emulsion - Base,BIRLA opus,BIRLA opus NS 4 Calista Neo Star Inorganic Yellow 975 ml Exterior Emulsion - Base
1006159781,Plumbing,Fittings,SWR Fitting,Supreme,Supreme 4½ in. (112 mm) Multi Trap Without Jali SWR Fitting
1018045907,Paints,Applicators,Brush,Jaya,Jaya 3 in. Pink/Green Brush
1018279383,Paints,Interior Paints,Interior Emulsion - Base,BIRLA opus,BIRLA opus CS 99 Style Color Smart Clear 3.8 L Interior Emulsion - Base
1018277857,Paints,Exterior Paints,Exterior Emulsion - Base,BIRLA opus,BIRLA opus TL 5 One True Look Organic Yellow 975 ml Exterior Emulsion - Base
1000552487,Plumbing,Fittings,Water Pipe Fitting,Supreme,Supreme ¾ x ½ in. (20 x 15 mm) CPVC Adaptor - FTA (Brass)
1017088834,Hardware,Cabinet Hardware,Cabinet Handle,FTC,FTC Accord CP TT 4 in. Cabinet Handle
1017815185,Power & Hand Tools,Kitchenware,Pressure Cooker,Prestige,Prestige 20192 Svachh Popular 1.5 Litre Stainless Steel Pressure Cooker
1000357513,Electricals,Wires & Cables,Low Tension Wire,Finolex,Finolex Silver 4 sq mm Red 90 m FR PVC Insulated Wire
1018712179,Lighting & Fans,Outdoor Lighting,Wall Light,Sturlite,Sturlite 5W 3000K ( LG-0163-5W-3K) Mystic 2 Way Up Down Wall Light
1004565046,Power & Hand Tools,Hand Tools,MultiTools & Accessory,Izom,Izom IZ-SG-HB 310 ml Sealant Gun
1017737331,Bath,Bath Faucets,Bath Spout,Parryware,Parryware Claret Chrome Bath Spout
1017914939,Plumbing,Accessories,Fastening & Clamp,Unbranded,3/4 in. UPVC Powder Coated Clamp
1017852058,Electricals,Wires & Cables,Low Tension Wire,RR Kabel,RR Kabel Superex Green HR+FR 4 sq mm Black 90 m FR PVC Insulated Wire
1017721612,Electricals,Wires & Cables,Low Tension Wire,Finolex,Finolex FRLS-H 1.5 sq mm Yellow 180m 1C PVC Insulated Industrial Cable 1100 V
1017704437,Bath,Bath Accessories,Robe Hook,Goeka,Goeka Flora FL-05 SS Round Robe Hook
1017726728,Electricals,Electrical Tools & Accessories,Accessory,Unbranded,Unbranded 2 Inch Wooden Gatta
1017885352,Plumbing,Fittings,Water Pipe Fitting,Supreme,Supreme Aqua Gold 1 in. (25 mm) UPVC Elbow 45 deg
1017089079,Hardware,Cabinet Hardware,Cabinet Handle,FTC,FTC City CP TT 9 in. Cabinet Handle
1014919679,Hardware,Door Hardware,Door Lock,Europa,Europa 8113AB Antique Door Lock
1006160502,Plumbing,Fittings,Agriculture Fitting,Supreme,Supreme 1 1/4 in. (40 mm) 6 Kg/cm sq Elbow Agriculture Fitting
1017154318,Lighting & Fans,Ceiling Lights,LED Downlighter,Panasonic,Panasonic 9W 3000K Round LED Downlighter
1017721591,Electricals,Wires & Cables,Low Tension Wire,Finolex,Finolex FRLS-H 1 sq mm Black 180m 1C PVC Insulated Industrial Cable 1100 V
1017946576,Hardware,Door Hardware,Door Stopper,Apace,Apace APIDSBULL6AN Antique Non Magnetic Door Stopper
1000644313,Paints,Colorants,Universal Stainer,Sheenlac,Sheenlac WS Rose Wood 100 ml Universal Stainer
1000038566,Plywood & Laminates,Adhesives,Woodwork Adhesive,Fevicol,Fevicol HI-PER 1 kg Woodwork Adhesive
1017754926,Electricals,Wires & Cables,Low Tension Wire,Polycab,Polycab Green Wire 1 sq mm Green 180 m HR FR-LSH LF PVC Insulated Wire
1018279259,Paints,Interior Paints,Interior Emulsion - Base,BIRLA opus,BIRLA opus CS 2 Style Color Smart Mid Tone 950 ml Interior Emulsion - Base
1017818944,Hardware,Door Hardware,Tower Bolt,Victor,Victor VHTB89AN Antique 8 in. Brass Tower Bolt
1017003784,Hardware,Other Hardware,Gate hook,Crane,Crane CNGH5AN Antique 5 in. Aluminium Gate Hook
1018267013,Paints,Metal Paints,Enamel-Base,BIRLA opus,BIRLA opus SSE 1 Calista Sparkle Satin Pastel- 4 L Enamel-Base
1014883161,Plywood & Laminates,Plywood & Blockboard,Plywood,Centuryply,Centuryply Sainik 7 ft. x 4 ft. 6 mm MR Plywood
1000401617,Electricals,Switches and Sockets,Blank Plate Cover,Anchor,Anchor Penta Modular 1 Module White Blank Plate Cover
1017672991,Hardware,Cabinet Hardware,Drawer Channel,Hettich,Hettich 9318197 IND 500 mm NA Drawer Channel
1017675183,Power & Hand Tools,Power Tools,Impact Drill,Bosch,Bosch GSB 600 13mm 600 Watts Impact Drill
1017915431,Plumbing,Accessories,Fastening & Clamp,Unbranded,12 in. (2 mm) GI Wall Bracket
1017832847,Hardware,Cabinet Hardware,Drawer Channel,PREMIER,PREMIER 250 mm Regular Close Telescopic Drawer Channel 250 mm Regular Close Drawer Channel
1000369604,Electricals,Switches and Sockets,Electrical Socket,Anchor,Anchor Penta Modular White 3 pin 6 A / 10 A / 13 A 2 Module Socket
